,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
15005,15006,2018,República Mexicana,0,22,Mujeres,1080620
15006,15007,2018,República Mexicana,0,23,Hombres,1094753
15007,15008,2018,República Mexicana,0,23,Mujeres,1081711
15008,15009,2018,República Mexicana,0,24,Hombres,1088907
15009,15010,2018,República Mexicana,0,24,Mujeres,1079868
15010,15011,2018,República Mexicana,0,25,Hombres,1078871
15011,15012,2018,República Mexicana,0,25,Mujeres,1074904
15012,15013,2018,República Mexicana,0,26,Hombres,1064541
15013,15014,2018,República Mexicana,0,26,Mujeres,1067792
15014,15015,2018,República Mexicana,0,27,Hombres,1044774
15015,15016,2018,República Mexicana,0,27,Mujeres,1057606
15016,15017,2018,República Mexicana,0,28,Hombres,1021360
15017,15018,2018,República Mexicana,0,28,Mujeres,1045123
15018,15019,2018,República Mexicana,0,29,Hombres,997952
15019,15020,2018,República Mexicana,0,29,Mujeres,1032914
15020,15021,2018,República Mexicana,0,30,Hombres,974643
15021,15022,2018,República Mexicana,0,30,Mujeres,1020680
15022,15023,2018,República Mexicana,0,31,Hombres,950750
15023,15024,2018,República Mexicana,0,31,Mujeres,1007264
15024,15025,2018,República Mexicana,0,32,Hombres,927243
15025,15026,2018,República Mexicana,0,32,Mujeres,993291
15026,15027,2018,República Mexicana,0,33,Hombres,904163
15027,15028,2018,República Mexicana,0,33,Mujeres,979136
15028,15029,2018,República Mexicana,0,34,Hombres,881182
15029,15030,2018,República Mexicana,0,34,Mujeres,964804
15030,15031,2018,República Mexicana,0,35,Hombres,858917
15031,15032,2018,República Mexicana,0,35,Mujeres,950659
15032,15033,2018,República Mexicana,0,36,Hombres,838323
15033,15034,2018,República Mexicana,0,36,Mujeres,936953
15034,15035,2018,República Mexicana,0,37,Hombres,820165
15035,15036,2018,República Mexicana,0,37,Mujeres,923822
15036,15037,2018,República Mexicana,0,38,Hombres,805230
15037,15038,2018,República Mexicana,0,38,Mujeres,911752
15038,15039,2018,República Mexicana,0,39,Hombres,793765
15039,15040,2018,República Mexicana,0,39,Mujeres,901004
15040,15041,2018,República Mexicana,0,40,Hombres,785483
15041,15042,2018,República Mexicana,0,40,Mujeres,891484
15042,15043,2018,República Mexicana,0,41,Hombres,780067
15043,15044,2018,República Mexicana,0,41,Mujeres,883075
15044,15045,2018,República Mexicana,0,42,Hombres,776960
15045,15046,2018,República Mexicana,0,42,Mujeres,875505
15046,15047,2018,República Mexicana,0,43,Hombres,772905
15047,15048,2018,República Mexicana,0,43,Mujeres,865811
15048,15049,2018,República Mexicana,0,44,Hombres,765670
15049,15050,2018,República Mexicana,0,44,Mujeres,852408
15050,15051,2018,República Mexicana,0,45,Hombres,755423
15051,15052,2018,República Mexicana,0,45,Mujeres,836297
15052,15053,2018,República Mexicana,0,46,Hombres,741807
15053,15054,2018,República Mexicana,0,46,Mujeres,817459
15054,15055,2018,República Mexicana,0,47,Hombres,725160
15055,15056,2018,República Mexicana,0,47,Mujeres,796542
15056,15057,2018,República Mexicana,0,48,Hombres,706654
15057,15058,2018,República Mexicana,0,48,Mujeres,774381
15058,15059,2018,República Mexicana,0,49,Hombres,687107
15059,15060,2018,República Mexicana,0,49,Mujeres,751506
15060,15061,2018,República Mexicana,0,50,Hombres,666818
15061,15062,2018,República Mexicana,0,50,Mujeres,728467
15062,15063,2018,República Mexicana,0,51,Hombres,646481
15063,15064,2018,República Mexicana,0,51,Mujeres,705891
15064,15065,2018,República Mexicana,0,52,Hombres,626527
15065,15066,2018,República Mexicana,0,52,Mujeres,684131
15066,15067,2018,República Mexicana,0,53,Hombres,606910
15067,15068,2018,República Mexicana,0,53,Mujeres,663046
15068,15069,2018,República Mexicana,0,54,Hombres,587286
15069,15070,2018,República Mexicana,0,54,Mujeres,642228
15070,15071,2018,República Mexicana,0,55,Hombres,567449
15071,15072,2018,República Mexicana,0,55,Mujeres,621415
15072,15073,2018,República Mexicana,0,56,Hombres,547158
15073,15074,2018,República Mexicana,0,56,Mujeres,600302
15074,15075,2018,República Mexicana,0,57,Hombres,526140
15075,15076,2018,República Mexicana,0,57,Mujeres,578503
15076,15077,2018,República Mexicana,0,58,Hombres,504267
15077,15078,2018,República Mexicana,0,58,Mujeres,555805
15078,15079,2018,República Mexicana,0,59,Hombres,481545
15079,15080,2018,República Mexicana,0,59,Mujeres,532183
15080,15081,2018,República Mexicana,0,60,Hombres,458134
15081,15082,2018,República Mexicana,0,60,Mujeres,507815
15082,15083,2018,República Mexicana,0,61,Hombres,434344
15083,15084,2018,República Mexicana,0,61,Mujeres,483067
15084,15085,2018,República Mexicana,0,62,Hombres,410564
15085,15086,2018,República Mexicana,0,62,Mujeres,458365
15086,15087,2018,República Mexicana,0,63,Hombres,387147
15087,15088,2018,República Mexicana,0,63,Mujeres,434077
15088,15089,2018,República Mexicana,0,64,Hombres,363924
15089,15090,2018,República Mexicana,0,64,Mujeres,410261
15090,15091,2018,República Mexicana,0,65,Hombres,341463
15091,15092,2018,República Mexicana,0,65,Mujeres,386785
15092,15093,2018,República Mexicana,0,66,Hombres,319685
15093,15094,2018,República Mexicana,0,66,Mujeres,363715
15094,15095,2018,República Mexicana,0,67,Hombres,298090
15095,15096,2018,República Mexicana,0,67,Mujeres,341229
15096,15097,2018,República Mexicana,0,68,Hombres,279345
15097,15098,2018,República Mexicana,0,68,Mujeres,321885
15098,15099,2018,República Mexicana,0,69,Hombres,262415
15099,15100,2018,República Mexicana,0,69,Mujeres,304230
15100,15101,2018,República Mexicana,0,70,Hombres,245188
15101,15102,2018,República Mexicana,0,70,Mujeres,285937
15102,15103,2018,República Mexicana,0,71,Hombres,228709
15103,15104,2018,República Mexicana,0,71,Mujeres,268487
15104,15105,2018,República Mexicana,0,72,Hombres,212957
15105,15106,2018,República Mexicana,0,72,Mujeres,251814
15106,15107,2018,República Mexicana,0,73,Hombres,197914
15107,15108,2018,República Mexicana,0,73,Mujeres,235893
15108,15109,2018,República Mexicana,0,74,Hombres,183420
15109,15110,2018,República Mexicana,0,74,Mujeres,220523
15110,15111,2018,República Mexicana,0,75,Hombres,169509
15111,15112,2018,República Mexicana,0,75,Mujeres,205708
15112,15113,2018,República Mexicana,0,76,Hombres,156582
15113,15114,2018,República Mexicana,0,76,Mujeres,191910
15114,15115,2018,República Mexicana,0,77,Hombres,144121
15115,15116,2018,República Mexicana,0,77,Mujeres,178498
15116,15117,2018,República Mexicana,0,78,Hombres,131737
15117,15118,2018,República Mexicana,0,78,Mujeres,164960
15118,15119,2018,República Mexicana,0,79,Hombres,119812
15119,15120,2018,República Mexicana,0,79,Mujeres,151746
15120,15121,2018,República Mexicana,0,80,Hombres,108546
15121,15122,2018,República Mexicana,0,80,Mujeres,139118
15122,15123,2018,República Mexicana,0,81,Hombres,97958
15123,15124,2018,República Mexicana,0,81,Mujeres,127093
15124,15125,2018,República Mexicana,0,82,Hombres,87999
15125,15126,2018,República Mexicana,0,82,Mujeres,115603
15126,15127,2018,República Mexicana,0,83,Hombres,78680
15127,15128,2018,República Mexicana,0,83,Mujeres,104651
15128,15129,2018,República Mexicana,0,84,Hombres,69977
15129,15130,2018,República Mexicana,0,84,Mujeres,94207
15130,15131,2018,República Mexicana,0,85,Hombres,61823
15131,15132,2018,República Mexicana,0,85,Mujeres,84215
15132,15133,2018,República Mexicana,0,86,Hombres,54195
15133,15134,2018,República Mexicana,0,86,Mujeres,74690
15134,15135,2018,República Mexicana,0,87,Hombres,47037
15135,15136,2018,República Mexicana,0,87,Mujeres,65599
15136,15137,2018,República Mexicana,0,88,Hombres,40296
15137,15138,2018,República Mexicana,0,88,Mujeres,56889
15138,15139,2018,República Mexicana,0,89,Hombres,33997
15139,15140,2018,República Mexicana,0,89,Mujeres,48597
15140,15141,2018,República Mexicana,0,90,Hombres,28373
15141,15142,2018,República Mexicana,0,90,Mujeres,41093
15142,15143,2018,República Mexicana,0,91,Hombres,23362
15143,15144,2018,República Mexicana,0,91,Mujeres,34295
15144,15145,2018,República Mexicana,0,92,Hombres,18958
15145,15146,2018,República Mexicana,0,92,Mujeres,28200
15146,15147,2018,República Mexicana,0,93,Hombres,15215
15147,15148,2018,República Mexicana,0,93,Mujeres,22930
15148,15149,2018,República Mexicana,0,94,Hombres,11993
15149,15150,2018,República Mexicana,0,94,Mujeres,18305
15150,15151,2018,República Mexicana,0,95,Hombres,9263
15151,15152,2018,República Mexicana,0,95,Mujeres,14311
15152,15153,2018,República Mexicana,0,96,Hombres,7004
15153,15154,2018,República Mexicana,0,96,Mujeres,10940
15154,15155,2018,República Mexicana,0,97,Hombres,5166
15155,15156,2018,República Mexicana,0,97,Mujeres,8153
15156,15157,2018,República Mexicana,0,98,Hombres,3714
15157,15158,2018,República Mexicana,0,98,Mujeres,5918
15158,15159,2018,República Mexicana,0,99,Hombres,2595
15159,15160,2018,República Mexicana,0,99,Mujeres,4177
15160,15161,2018,República Mexicana,0,100,Hombres,1765
15161,15162,2018,República Mexicana,0,100,Mujeres,2861
15162,15163,2018,República Mexicana,0,101,Hombres,1161
15163,15164,2018,República Mexicana,0,101,Mujeres,1894
15164,15165,2018,República Mexicana,0,102,Hombres,743
15165,15166,2018,República Mexicana,0,102,Mujeres,1212
15166,15167,2018,República Mexicana,0,103,Hombres,454
15167,15168,2018,República Mexicana,0,103,Mujeres,747
15168,15169,2018,República Mexicana,0,104,Hombres,265
15169,15170,2018,República Mexicana,0,104,Mujeres,439
15170,15171,2018,República Mexicana,0,105,Hombres,150
15171,15172,2018,República Mexicana,0,105,Mujeres,245
15172,15173,2018,República Mexicana,0,106,Hombres,78
15173,15174,2018,República Mexicana,0,106,Mujeres,129
15174,15175,2018,República Mexicana,0,107,Hombres,45
15175,15176,2018,República Mexicana,0,107,Mujeres,64
15176,15177,2018,República Mexicana,0,108,Hombres,17
15177,15178,2018,República Mexicana,0,108,Mujeres,33
15178,15179,2018,República Mexicana,0,109,Hombres,10
15179,15180,2018,República Mexicana,0,109,Mujeres,15
15180,15181,2019,República Mexicana,0,0,Hombres,1096055
15181,15182,2019,República Mexicana,0,0,Mujeres,1056648
15182,15183,2019,República Mexicana,0,1,Hombres,1101927
15183,15184,2019,República Mexicana,0,1,Mujeres,1063017
15184,15185,2019,República Mexicana,0,2,Hombres,1109390
15185,15186,2019,República Mexicana,0,2,Mujeres,1070438
15186,15187,2019,República Mexicana,0,3,Hombres,1115823
15187,15188,2019,República Mexicana,0,3,Mujeres,1076651
15188,15189,2019,República Mexicana,0,4,Hombres,1120597
15189,15190,2019,República Mexicana,0,4,Mujeres,1081390
15190,15191,2019,República Mexicana,0,5,Hombres,1123535
15191,15192,2019,República Mexicana,0,5,Mujeres,1084444
15192,15193,2019,República Mexicana,0,6,Hombres,1125100
15193,15194,2019,República Mexicana,0,6,Mujeres,1085683
15194,15195,2019,República Mexicana,0,7,Hombres,1126321
15195,15196,2019,República Mexicana,0,7,Mujeres,1086296
15196,15197,2019,República Mexicana,0,8,Hombres,1127180
15197,15198,2019,República Mexicana,0,8,Mujeres,1087162
15198,15199,2019,República Mexicana,0,9,Hombres,1128655
15199,15200,2019,República Mexicana,0,9,Mujeres,1088709
15200,15201,2019,República Mexicana,0,10,Hombres,1130664
15201,15202,2019,República Mexicana,0,10,Mujeres,1090929
15202,15203,2019,República Mexicana,0,11,Hombres,1132278
15203,15204,2019,República Mexicana,0,11,Mujeres,1092980
15204,15205,2019,República Mexicana,0,12,Hombres,1134076
15205,15206,2019,República Mexicana,0,12,Mujeres,1094316
15206,15207,2019,República Mexicana,0,13,Hombres,1136525
15207,15208,2019,República Mexicana,0,13,Mujeres,1096183
15208,15209,2019,República Mexicana,0,14,Hombres,1137944
15209,15210,2019,República Mexicana,0,14,Mujeres,1097918
15210,15211,2019,República Mexicana,0,15,Hombres,1135536
15211,15212,2019,República Mexicana,0,15,Mujeres,1096811
15212,15213,2019,República Mexicana,0,16,Hombres,1129379
15213,15214,2019,República Mexicana,0,16,Mujeres,1093302
15214,15215,2019,República Mexicana,0,17,Hombres,1122347
15215,15216,2019,República Mexicana,0,17,Mujeres,1090037
15216,15217,2019,República Mexicana,0,18,Hombres,1115056
15217,15218,2019,República Mexicana,0,18,Mujeres,1086868
15218,15219,2019,República Mexicana,0,19,Hombres,1107917
15219,15220,2019,República Mexicana,0,19,Mujeres,1082980
15220,15221,2019,República Mexicana,0,20,Hombres,1102247
15221,15222,2019,República Mexicana,0,20,Mujeres,1079001
15222,15223,2019,República Mexicana,0,21,Hombres,1097856
15223,15224,2019,República Mexicana,0,21,Mujeres,1076232
15224,15225,2019,República Mexicana,0,22,Hombres,1094204
15225,15226,2019,República Mexicana,0,22,Mujeres,1075720
15226,15227,2019,República Mexicana,0,23,Hombres,1091395
15227,15228,2019,República Mexicana,0,23,Mujeres,1077040
15228,15229,2019,República Mexicana,0,24,Hombres,1088525
15229,15230,2019,República Mexicana,0,24,Mujeres,1078144
15230,15231,2019,República Mexicana,0,25,Hombres,1082824
15231,15232,2019,República Mexicana,0,25,Mujeres,1076365
15232,15233,2019,República Mexicana,0,26,Hombres,1073014
15233,15234,2019,República Mexicana,0,26,Mujeres,1071500
15234,15235,2019,República Mexicana,0,27,Hombres,1058943
15235,15236,2019,República Mexicana,0,27,Mujeres,1064500
15236,15237,2019,República Mexicana,0,28,Hombres,1039470
15237,15238,2019,República Mexicana,0,28,Mujeres,1054448
15238,15239,2019,República Mexicana,0,29,Hombres,1016351
15239,15240,2019,República Mexicana,0,29,Mujeres,1042096
15240,15241,2019,República Mexicana,0,30,Hombres,993221
15241,15242,2019,República Mexicana,0,30,Mujeres,1030018
15242,15243,2019,República Mexicana,0,31,Hombres,970169
15243,15244,2019,República Mexicana,0,31,Mujeres,1017909
15244,15245,2019,República Mexicana,0,32,Hombres,946521
15245,15246,2019,República Mexicana,0,32,Mujeres,1004604
15246,15247,2019,República Mexicana,0,33,Hombres,923236
15247,15248,2019,República Mexicana,0,33,Mujeres,990732
15248,15249,2019,República Mexicana,0,34,Hombres,900351
15249,15250,2019,República Mexicana,0,34,Mujeres,976658
15250,15251,2019,República Mexicana,0,35,Hombres,877533
15251,15252,2019,República Mexicana,0,35,Mujeres,962389
15252,15253,2019,República Mexicana,0,36,Hombres,855396
15253,15254,2019,República Mexicana,0,36,Mujeres,948282
15254,15255,2019,República Mexicana,0,37,Hombres,834890
15255,15256,2019,República Mexicana,0,37,Mujeres,934602
15256,15257,2019,República Mexicana,0,38,Hombres,816791
15257,15258,2019,República Mexicana,0,38,Mujeres,921473
15258,15259,2019,República Mexicana,0,39,Hombres,801868
15259,15260,2019,República Mexicana,0,39,Mujeres,909379
15260,15261,2019,República Mexicana,0,40,Hombres,790368
15261,15262,2019,República Mexicana,0,40,Mujeres,898585
15262,15263,2019,República Mexicana,0,41,Hombres,782015
15263,15264,2019,República Mexicana,0,41,Mujeres,888999
15264,15265,2019,República Mexicana,0,42,Hombres,776495
15265,15266,2019,República Mexicana,0,42,Mujeres,880510
15266,15267,2019,República Mexicana,0,43,Hombres,773249
15267,15268,2019,República Mexicana,0,43,Mujeres,872840
15268,15269,2019,República Mexicana,0,44,Hombres,769032
15269,15270,2019,República Mexicana,0,44,Mujeres,863044
15270,15271,2019,República Mexicana,0,45,Hombres,761628
15271,15272,2019,República Mexicana,0,45,Mujeres,849534
15272,15273,2019,República Mexicana,0,46,Hombres,751215
15273,15274,2019,República Mexicana,0,46,Mujeres,833321
15274,15275,2019,República Mexicana,0,47,Hombres,737425
15275,15276,2019,República Mexicana,0,47,Mujeres,814374
15276,15277,2019,República Mexicana,0,48,Hombres,720611
15277,15278,2019,República Mexicana,0,48,Mujeres,793344
15278,15279,2019,República Mexicana,0,49,Hombres,701938
15279,15280,2019,República Mexicana,0,49,Mujeres,771067
15280,15281,2019,República Mexicana,0,50,Hombres,682219
15281,15282,2019,República Mexicana,0,50,Mujeres,748067
15282,15283,2019,República Mexicana,0,51,Hombres,661750
15283,15284,2019,República Mexicana,0,51,Mujeres,724901
15284,15285,2019,República Mexicana,0,52,Hombres,641222
15285,15286,2019,República Mexicana,0,52,Mujeres,702176
15286,15287,2019,República Mexicana,0,53,Hombres,621073
15287,15288,2019,República Mexicana,0,53,Mujeres,680255
15288,15289,2019,República Mexicana,0,54,Hombres,601240
15289,15290,2019,República Mexicana,0,54,Mujeres,658998
15290,15291,2019,República Mexicana,0,55,Hombres,581396
15291,15292,2019,República Mexicana,0,55,Mujeres,637992
15292,15293,2019,República Mexicana,0,56,Hombres,561332
15293,15294,2019,República Mexicana,0,56,Mujeres,616986
15294,15295,2019,República Mexicana,0,57,Hombres,540820
15295,15296,2019,República Mexicana,0,57,Mujeres,595671
15296,15297,2019,República Mexicana,0,58,Hombres,519581
